order_id,customer_id,product_id,quantity,unit_price,total_amount,payment_method,order_status,order_date,delivery_date
O009327,C00920,P0008,1,482.59,482.59,UPI,Completed,2025-10-25 14:53:48.100366,2025-10-29 14:53:48.100366
O009328,C00259,P0060,1,207.02,207.02,UPI,Cancelled,2026-03-18 03:28:53.899942,2026-03-20 03:28:53.899942
O009329,C00523,P0061,3,346.69,1040.07,Cash,Pending,2025-11-13 19:56:03.991136,2025-11-14 19:56:03.991136
O009330,C00126,P0027,5,340.42,1702.1,Cash,Cancelled,2025-10-20 20:28:01.280276,2025-10-22 20:28:01.280276
O009331,C00274,P0012,5,237.4,1187.0,UPI,Cancelled,2025-12-19 07:35:45.349631,2025-12-20 07:35:45.349631
O009332,C00095,P0038,1,452.18,452.18,Card,Cancelled,2026-05-16 06:08:59.578099,2026-05-19 06:08:59.578099
O009333,C00959,P0001,4,419.55,1678.2,Cash,Completed,2025-07-03 08:52:12.264763,2025-07-08 08:52:12.264763
O009334,C00282,P0095,3,168.17,504.51,UPI,Pending,2026-04-27 16:09:38.812768,2026-04-29 16:09:38.812768
O009335,C00595,P0078,2,114.67,229.34,Card,Pending,2026-05-26 22:05:31.511597,2026-05-30 22:05:31.511597
O009336,C00417,P0090,5,216.25,1081.25,UPI,Cancelled,2025-08-14 23:07:53.500786,2025-08-17 23:07:53.500786
O009337,C00586,P0075,3,67.75,203.25,Card,Cancelled,2026-04-09 22:28:13.268718,2026-04-17 22:28:13.268718
O009338,C00477,P0079,2,154.31,308.62,Cash,Completed,2025-10-06 13:39:17.144563,2025-10-07 13:39:17.144563
O009339,C00691,P0048,2,49.7,99.4,Cash,Completed,2025-12-13 23:23:46.792615,2025-12-17 23:23:46.792615
O009340,C00385,P0007,3,494.26,1482.78,Card,Pending,2025-12-13 07:03:28.316325,2025-12-20 07:03:28.316325
O009341,C00831,P0006,4,10.0,40.0,Card,Pending,2026-02-20 23:41:21.467296,2026-02-22 23:41:21.467296
O009342,C00850,P0016,2,22.77,45.54,Card,Cancelled,2025-08-24 21:35:56.493788,2025-09-01 21:35:56.493788
O009343,C00866,P0039,5,395.36,1976.8,Card,Cancelled,2026-04-15 11:53:33.511903,2026-04-17 11:53:33.511903
O009344,C00321,P0069,1,107.54,107.54,Card,Pending,2025-07-06 05:28:10.416499,2025-07-16 05:28:10.416499
O009345,C00399,P0075,3,67.75,203.25,UPI,Pending,2026-06-20 08:56:53.036290,2026-06-24 08:56:53.036290
O009346,C00213,P0055,3,473.4,1420.2,Card,Cancelled,2025-10-08 18:18:56.165583,2025-10-12 18:18:56.165583
O009347,C00314,P0095,3,168.17,504.51,UPI,Pending,2025-07-24 18:27:06.109233,2025-08-03 18:27:06.109233
O009348,C00976,P0054,5,326.37,1631.85,UPI,Completed,2026-04-27 09:52:43.390707,2026-04-29 09:52:43.390707
O009349,C00773,P0070,5,388.31,1941.55,Card,Pending,2025-11-03 20:40:08.043755,2025-11-09 20:40:08.043755
O009350,C00391,P0090,2,216.25,432.5,Cash,Pending,2026-03-15 00:07:12.860372,2026-03-17 00:07:12.860372
O009351,C00633,P0071,5,142.25,711.25,UPI,Completed,2026-02-14 15:15:59.158598,2026-02-22 15:15:59.158598
O009352,C00246,P0087,1,361.82,361.82,Card,Completed,2026-01-19 20:24:22.607985,2026-01-22 20:24:22.607985
O009353,C00288,P0020,2,165.57,331.14,Card,Cancelled,2026-03-07 15:50:41.587327,2026-03-11 15:50:41.587327
O009354,C00531,P0068,2,394.55,789.1,Cash,Cancelled,2026-04-22 07:50:32.686763,2026-04-24 07:50:32.686763
O009355,C00396,P0001,2,419.55,839.1,Card,Cancelled,2026-05-13 08:53:01.458594,2026-05-19 08:53:01.458594
O009356,C00744,P0092,2,50.16,100.32,Card,Pending,2026-06-03 11:41:47.684063,2026-06-11 11:41:47.684063
O009357,C00006,P0004,3,466.76,1400.28,Cash,Pending,2026-02-16 12:44:07.309214,2026-02-20 12:44:07.309214
O009358,C00952,P0049,4,270.6,1082.4,UPI,Pending,2026-01-24 19:36:15.848985,2026-02-02 19:36:15.848985
O009359,C00042,P0064,2,34.97,69.94,Card,Cancelled,2025-12-21 05:30:54.564403,2025-12-28 05:30:54.564403
O009360,C00165,P0060,3,207.02,621.06,Cash,Cancelled,2025-12-13 08:00:00.242984,2025-12-21 08:00:00.242984
O009361,C00621,P0054,4,326.37,1305.48,UPI,Cancelled,2026-05-05 07:40:46.629684,2026-05-09 07:40:46.629684
O009362,C00030,P0046,2,481.63,963.26,Card,Cancelled,2026-01-15 04:53:01.921385,2026-01-23 04:53:01.921385
O009363,C00060,P0072,5,129.07,645.35,Card,Completed,2025-11-18 08:26:04.991403,2025-11-21 08:26:04.991403
O009364,C00905,P0006,5,10.0,50.0,Card,Completed,2025-08-10 22:01:51.265074,2025-08-18 22:01:51.265074
O009365,C00624,P0075,5,67.75,338.75,UPI,Pending,2025-11-17 14:06:17.821543,2025-11-20 14:06:17.821543
O009366,C00512,P0007,4,494.26,1977.04,Card,Cancelled,2025-12-11 15:24:21.946414,2025-12-17 15:24:21.946414
O009367,C00710,P0051,2,339.04,678.08,Card,Cancelled,2025-07-15 18:08:03.634151,2025-07-17 18:08:03.634151
O009368,C00520,P0085,4,267.63,1070.52,UPI,Pending,2026-02-08 00:40:15.425422,2026-02-12 00:40:15.425422
O009369,C00541,P0088,2,444.61,889.22,Cash,Cancelled,2025-12-29 14:04:31.565557,2026-01-07 14:04:31.565557
O009370,C00070,P0055,5,473.4,2367.0,UPI,Completed,2026-03-29 09:42:58.440247,2026-04-08 09:42:58.440247
O009371,C00015,P0049,4,270.6,1082.4,Cash,Cancelled,2026-06-20 19:36:09.377640,2026-06-29 19:36:09.377640
O009372,C00065,P0021,4,190.55,762.2,Card,Pending,2026-04-11 02:11:09.347095,2026-04-21 02:11:09.347095
O009373,C00745,P0021,3,190.55,571.65,Cash,Cancelled,2025-09-27 14:18:17.573105,2025-09-30 14:18:17.573105
O009374,C00273,P0049,3,270.6,811.8,Card,Pending,2026-04-07 03:53:32.418493,2026-04-16 03:53:32.418493
O009375,C00560,P0100,1,423.46,423.46,Cash,Completed,2025-07-27 13:57:47.138723,2025-08-04 13:57:47.138723
O009376,C00161,P0081,3,344.62,1033.86,Cash,Cancelled,2025-07-23 04:54:47.912754,2025-07-25 04:54:47.912754
O009377,C00625,P0059,5,329.19,1645.95,Card,Completed,2025-11-06 02:35:52.972872,2025-11-14 02:35:52.972872
O009378,C00127,P0006,5,10.0,50.0,Cash,Completed,2025-11-11 22:10:11.433385,2025-11-12 22:10:11.433385
O009379,C00271,P0072,1,129.07,129.07,Cash,Pending,2026-04-29 17:54:37.500685,2026-05-09 17:54:37.500685
O009380,C00907,P0093,3,52.8,158.4,Cash,Pending,2025-08-01 23:27:29.697087,2025-08-06 23:27:29.697087
O009381,C00565,P0074,1,165.27,165.27,Cash,Completed,2025-11-17 12:38:21.348500,2025-11-22 12:38:21.348500
O009382,C00198,P0033,4,489.08,1956.32,Cash,Pending,2026-04-09 05:01:09.697889,2026-04-15 05:01:09.697889
O009383,C00940,P0089,4,202.37,809.48,UPI,Completed,2025-09-09 09:59:12.251955,2025-09-12 09:59:12.251955
O009384,C00188,P0013,2,313.51,627.02,Cash,Cancelled,2026-03-21 08:40:27.822655,2026-03-23 08:40:27.822655
O009385,C00705,P0004,4,466.76,1867.04,Cash,Cancelled,2025-07-29 04:56:29.897368,2025-08-05 04:56:29.897368
O009386,C00425,P0039,1,395.36,395.36,Cash,Cancelled,2026-02-02 09:15:12.761899,2026-02-08 09:15:12.761899
O009387,C00906,P0074,4,165.27,661.08,Card,Cancelled,2026-06-30 17:37:13.951895,2026-07-05 17:37:13.951895
O009388,C00025,P0068,4,394.55,1578.2,Card,Cancelled,2025-11-16 13:34:33.347963,2025-11-25 13:34:33.347963
O009389,C00217,P0057,5,197.38,986.9,Cash,Pending,2026-02-22 08:57:39.635595,2026-02-25 08:57:39.635595
O009390,C00723,P0031,4,122.42,489.68,Card,Pending,2025-07-12 12:17:31.257701,2025-07-14 12:17:31.257701
O009391,C00753,P0068,5,394.55,1972.75,Card,Pending,2026-02-07 05:50:22.222092,2026-02-15 05:50:22.222092
O009392,C00917,P0011,3,207.94,623.82,UPI,Cancelled,2026-04-26 13:46:22.005464,2026-05-02 13:46:22.005464
O009393,C00974,P0082,1,450.14,450.14,Cash,Cancelled,2026-03-23 06:19:43.232347,2026-03-27 06:19:43.232347
O009394,C00451,P0026,1,131.39,131.39,Card,Completed,2025-07-18 01:47:56.539217,2025-07-23 01:47:56.539217
O009395,C00861,P0062,3,475.52,1426.56,Card,Pending,2025-11-07 06:51:39.420038,2025-11-14 06:51:39.420038
O009396,C00493,P0077,5,259.05,1295.25,Cash,Pending,2026-03-21 07:48:24.342026,2026-03-26 07:48:24.342026
O009397,C00253,P0026,1,131.39,131.39,Cash,Completed,2026-02-17 05:20:24.254751,2026-02-25 05:20:24.254751
O009398,C00461,P0029,1,346.71,346.71,Cash,Cancelled,2026-06-06 06:45:38.453854,2026-06-12 06:45:38.453854
O009399,C00490,P0053,4,114.58,458.32,Card,Cancelled,2026-05-16 02:40:14.314174,2026-05-19 02:40:14.314174
O009400,C00317,P0002,4,226.04,904.16,UPI,Cancelled,2026-04-30 17:49:07.253529,2026-05-09 17:49:07.253529
O009401,C00938,P0052,3,442.7,1328.1,Card,Pending,2026-06-24 22:10:09.050481,2026-06-25 22:10:09.050481
O009402,C00453,P0058,3,295.73,887.19,UPI,Completed,2025-11-01 07:39:30.634650,2025-11-08 07:39:30.634650
O009403,C00120,P0077,5,259.05,1295.25,Cash,Cancelled,2025-09-14 07:41:15.890619,2025-09-22 07:41:15.890619
O009404,C00325,P0055,3,473.4,1420.2,UPI,Pending,2026-05-05 10:54:59.336679,2026-05-08 10:54:59.336679
O009405,C00680,P0039,2,395.36,790.72,UPI,Cancelled,2025-12-19 21:49:00.524459,2025-12-24 21:49:00.524459
O009406,C00808,P0055,4,473.4,1893.6,Card,Cancelled,2026-03-01 19:27:50.940985,2026-03-09 19:27:50.940985
O009407,C00183,P0074,5,165.27,826.35,UPI,Completed,2026-05-09 16:12:17.826699,2026-05-10 16:12:17.826699
O009408,C00139,P0092,4,50.16,200.64,Cash,Pending,2026-06-29 01:40:55.693309,2026-07-07 01:40:55.693309
O009409,C00045,P0056,1,53.11,53.11,UPI,Pending,2026-05-14 05:53:09.159796,2026-05-16 05:53:09.159796
O009410,C00107,P0030,5,499.69,2498.45,UPI,Cancelled,2025-07-04 18:15:10.634854,2025-07-07 18:15:10.634854
O009411,C00947,P0030,5,499.69,2498.45,Cash,Cancelled,2025-10-05 14:58:33.384268,2025-10-12 14:58:33.384268
O009412,C00539,P0028,2,472.89,945.78,Card,Completed,2025-09-06 00:39:32.312112,2025-09-16 00:39:32.312112
O009413,C00855,P0069,5,107.54,537.7,UPI,Completed,2025-07-06 19:43:20.638202,2025-07-15 19:43:20.638202
O009414,C00159,P0046,3,481.63,1444.89,Cash,Cancelled,2026-01-14 19:18:36.150220,2026-01-21 19:18:36.150220
O009415,C00758,P0054,2,326.37,652.74,UPI,Pending,2026-02-23 23:57:46.639520,2026-03-05 23:57:46.639520
O009416,C00089,P0008,2,482.59,965.18,UPI,Pending,2025-12-04 16:13:57.100819,2025-12-10 16:13:57.100819
O009417,C00510,P0035,5,373.86,1869.3,Cash,Pending,2026-02-25 15:35:17.543733,2026-02-26 15:35:17.543733
O009418,C00206,P0063,1,490.56,490.56,Cash,Completed,2026-03-22 17:39:59.383870,2026-03-27 17:39:59.383870
O009419,C00421,P0019,4,87.35,349.4,Cash,Pending,2025-12-13 17:31:09.921603,2025-12-17 17:31:09.921603
O009420,C00005,P0083,4,37.51,150.04,Card,Cancelled,2026-01-30 12:04:49.045659,2026-01-31 12:04:49.045659
O009421,C00080,P0020,4,165.57,662.28,UPI,Pending,2026-04-27 08:39:25.070002,2026-05-04 08:39:25.070002
O009422,C00652,P0005,5,288.04,1440.2,Card,Pending,2025-11-29 07:17:58.108858,2025-12-06 07:17:58.108858
O009423,C00620,P0005,5,288.04,1440.2,Card,Completed,2026-04-05 22:12:18.657966,2026-04-07 22:12:18.657966
O009424,C00612,P0014,4,426.91,1707.64,UPI,Cancelled,2026-06-24 14:04:19.178278,2026-07-01 14:04:19.178278
O009425,C00608,P0042,3,394.32,1182.96,UPI,Cancelled,2026-05-01 12:45:12.669320,2026-05-07 12:45:12.669320
O009426,C00255,P0005,1,288.04,288.04,UPI,Cancelled,2026-02-27 12:15:01.022107,2026-03-01 12:15:01.022107
O009427,C00891,P0035,4,373.86,1495.44,Cash,Cancelled,2026-04-15 23:41:33.866617,2026-04-18 23:41:33.866617
O009428,C00891,P0063,3,490.56,1471.68,Card,Cancelled,2026-04-27 11:20:42.867819,2026-04-30 11:20:42.867819
O009429,C00323,P0024,2,343.15,686.3,Cash,Cancelled,2025-07-25 23:58:04.203734,2025-07-31 23:58:04.203734
O009430,C00564,P0074,5,165.27,826.35,Cash,Completed,2026-01-23 06:02:50.907056,2026-01-31 06:02:50.907056
O009431,C00058,P0064,2,34.97,69.94,Card,Pending,2026-01-05 12:12:15.890798,2026-01-08 12:12:15.890798
O009432,C00407,P0048,4,49.7,198.8,Card,Completed,2026-05-14 06:50:03.667550,2026-05-24 06:50:03.667550
O009433,C00768,P0058,1,295.73,295.73,Cash,Cancelled,2026-03-29 09:46:43.418235,2026-04-07 09:46:43.418235
O009434,C00414,P0097,1,484.36,484.36,UPI,Completed,2025-07-11 22:47:24.190863,2025-07-13 22:47:24.190863
O009435,C00219,P0086,3,217.95,653.85,Cash,Completed,2026-02-08 18:42:22.426110,2026-02-09 18:42:22.426110
O009436,C00367,P0005,1,288.04,288.04,UPI,Completed,2026-06-10 09:03:51.019367,2026-06-17 09:03:51.019367
O009437,C00152,P0059,4,329.19,1316.76,Card,Pending,2025-09-20 18:23:11.293199,2025-09-25 18:23:11.293199
O009438,C00853,P0074,3,165.27,495.81,UPI,Completed,2026-05-04 13:00:20.182274,2026-05-11 13:00:20.182274
O009439,C00940,P0056,3,53.11,159.33,UPI,Completed,2026-02-01 22:31:59.513008,2026-02-02 22:31:59.513008
O009440,C00292,P0064,4,34.97,139.88,Card,Completed,2025-07-27 03:33:55.638232,2025-08-01 03:33:55.638232
O009441,C00422,P0002,2,226.04,452.08,UPI,Cancelled,2025-10-11 23:18:39.220996,2025-10-20 23:18:39.220996
O009442,C00587,P0046,2,481.63,963.26,Cash,Cancelled,2026-01-27 03:28:33.419936,2026-02-05 03:28:33.419936
O009443,C00511,P0044,3,457.45,1372.35,Cash,Cancelled,2026-04-25 19:53:35.777562,2026-05-05 19:53:35.777562
O009444,C00506,P0041,5,375.0,1875.0,Card,Pending,2025-07-26 20:54:09.823830,2025-07-29 20:54:09.823830
O009445,C00742,P0009,3,169.34,508.02,Card,Cancelled,2025-12-20 00:10:23.046152,2025-12-26 00:10:23.046152
O009446,C00756,P0022,2,208.97,417.94,Card,Pending,2025-07-20 04:53:33.782204,2025-07-21 04:53:33.782204
O009447,C00946,P0036,2,305.5,611.0,Cash,Completed,2025-09-12 00:13:31.162008,2025-09-13 00:13:31.162008
O009448,C00643,P0018,5,489.28,2446.4,UPI,Cancelled,2025-08-20 23:01:49.318894,2025-08-28 23:01:49.318894
O009449,C00286,P0038,3,452.18,1356.54,Card,Cancelled,2026-03-11 10:25:23.873846,2026-03-15 10:25:23.873846
O009450,C00999,P0019,5,87.35,436.75,UPI,Cancelled,2026-03-02 20:13:37.212862,2026-03-07 20:13:37.212862
O009451,C00468,P0068,4,394.55,1578.2,Cash,Cancelled,2026-01-10 22:22:00.011021,2026-01-18 22:22:00.011021
O009452,C00750,P0037,1,312.34,312.34,UPI,Pending,2025-11-05 05:14:55.950910,2025-11-10 05:14:55.950910
O009453,C00133,P0034,4,9.01,36.04,Cash,Pending,2026-05-06 13:50:38.707941,2026-05-11 13:50:38.707941
O009454,C00154,P0095,5,168.17,840.85,Cash,Pending,2026-03-03 09:51:39.442003,2026-03-07 09:51:39.442003
O009455,C00106,P0073,1,70.24,70.24,UPI,Cancelled,2026-03-11 10:36:00.595653,2026-03-18 10:36:00.595653
O009456,C00920,P0085,1,267.63,267.63,Card,Cancelled,2025-12-17 23:46:33.720116,2025-12-18 23:46:33.720116
O009457,C00587,P0057,5,197.38,986.9,UPI,Completed,2026-04-29 00:08:45.218783,2026-05-04 00:08:45.218783
O009458,C00629,P0066,2,333.07,666.14,Cash,Completed,2026-05-09 04:19:46.814072,2026-05-19 04:19:46.814072
O009459,C00068,P0049,3,270.6,811.8,Card,Completed,2026-04-14 23:39:53.115504,2026-04-17 23:39:53.115504
O009460,C00515,P0017,4,498.73,1994.92,Cash,Pending,2025-08-02 05:17:02.633242,2025-08-08 05:17:02.633242
O009461,C00984,P0078,4,114.67,458.68,Card,Pending,2026-03-04 09:30:21.527369,2026-03-05 09:30:21.527369
O009462,C00529,P0076,1,374.1,374.1,UPI,Cancelled,2025-12-18 20:03:25.155818,2025-12-19 20:03:25.155818
O009463,C00373,P0061,5,346.69,1733.45,Cash,Completed,2026-03-14 02:59:28.956150,2026-03-24 02:59:28.956150
O009464,C00371,P0099,5,330.08,1650.4,Card,Pending,2026-01-03 07:30:08.388437,2026-01-08 07:30:08.388437
O009465,C00695,P0045,4,374.55,1498.2,Card,Cancelled,2026-05-20 01:35:07.840799,2026-05-26 01:35:07.840799
O009466,C00151,P0099,2,330.08,660.16,Card,Pending,2025-08-08 00:55:17.539642,2025-08-13 00:55:17.539642
O009467,C00282,P0008,4,482.59,1930.36,Cash,Completed,2026-01-24 00:03:44.812055,2026-01-25 00:03:44.812055
O009468,C00425,P0084,2,276.44,552.88,Cash,Completed,2025-12-05 04:42:48.357219,2025-12-07 04:42:48.357219
O009469,C00606,P0043,5,253.39,1266.95,Card,Pending,2026-02-26 22:08:11.839758,2026-03-03 22:08:11.839758
O009470,C00956,P0058,5,295.73,1478.65,UPI,Cancelled,2026-03-27 20:29:01.477486,2026-04-01 20:29:01.477486
O009471,C00022,P0096,4,437.44,1749.76,Cash,Cancelled,2026-05-30 05:26:29.021506,2026-06-03 05:26:29.021506
O009472,C00853,P0016,2,22.77,45.54,Card,Completed,2025-10-22 00:59:15.555718,2025-10-31 00:59:15.555718
O009473,C00653,P0013,1,313.51,313.51,UPI,Pending,2025-07-12 14:24:33.352978,2025-07-15 14:24:33.352978
O009474,C00653,P0020,1,165.57,165.57,Card,Pending,2025-12-28 14:12:03.851401,2026-01-06 14:12:03.851401
O009475,C00263,P0034,4,9.01,36.04,Cash,Cancelled,2025-09-14 04:36:23.518224,2025-09-23 04:36:23.518224
O009476,C00223,P0099,4,330.08,1320.32,Card,Pending,2025-10-26 10:24:22.771510,2025-11-03 10:24:22.771510
O009477,C00060,P0048,1,49.7,49.7,Card,Cancelled,2026-02-04 11:48:55.611253,2026-02-12 11:48:55.611253
O009478,C00380,P0083,1,37.51,37.51,Card,Pending,2025-11-21 21:07:21.599896,2025-11-28 21:07:21.599896
O009479,C00685,P0028,2,472.89,945.78,UPI,Completed,2026-04-19 19:55:02.546353,2026-04-27 19:55:02.546353
O009480,C00955,P0033,2,489.08,978.16,UPI,Pending,2026-03-09 19:25:58.844388,2026-03-12 19:25:58.844388
O009481,C00464,P0020,1,165.57,165.57,Cash,Cancelled,2026-06-29 01:51:21.856756,2026-07-07 01:51:21.856756
O009482,C00054,P0033,4,489.08,1956.32,UPI,Cancelled,2026-04-26 20:54:30.758895,2026-04-27 20:54:30.758895
O009483,C00637,P0096,2,437.44,874.88,Cash,Cancelled,2025-08-25 20:09:42.711498,2025-09-02 20:09:42.711498
O009484,C00511,P0064,3,34.97,104.91,Cash,Cancelled,2025-11-08 15:25:52.985163,2025-11-11 15:25:52.985163
O009485,C00196,P0080,5,499.3,2496.5,UPI,Completed,2026-04-26 07:55:38.804176,2026-05-06 07:55:38.804176
O009486,C00399,P0073,1,70.24,70.24,UPI,Pending,2026-05-06 16:24:22.853781,2026-05-15 16:24:22.853781
O009487,C00284,P0035,1,373.86,373.86,Cash,Cancelled,2026-06-21 22:26:35.828678,2026-07-01 22:26:35.828678
O009488,C00230,P0065,3,474.76,1424.28,Cash,Cancelled,2025-11-13 20:43:37.288758,2025-11-21 20:43:37.288758
O009489,C00158,P0068,2,394.55,789.1,Card,Cancelled,2025-09-28 00:38:02.773943,2025-10-05 00:38:02.773943
O009490,C00620,P0003,1,278.2,278.2,UPI,Completed,2026-06-06 01:19:21.457765,2026-06-13 01:19:21.457765
O009491,C00324,P0078,5,114.67,573.35,Card,Pending,2026-05-02 21:18:27.873067,2026-05-08 21:18:27.873067
O009492,C00951,P0037,4,312.34,1249.36,Cash,Pending,2026-06-08 08:30:06.270184,2026-06-17 08:30:06.270184
O009493,C00981,P0013,3,313.51,940.53,Cash,Completed,2026-03-01 10:14:58.179821,2026-03-07 10:14:58.179821
O009494,C00198,P0027,1,340.42,340.42,Cash,Completed,2026-04-19 10:28:57.387184,2026-04-27 10:28:57.387184
O009495,C00073,P0086,2,217.95,435.9,UPI,Pending,2026-03-26 03:47:28.202235,2026-03-31 03:47:28.202235
O009496,C00919,P0050,1,294.36,294.36,UPI,Cancelled,2026-04-14 02:06:34.399534,2026-04-24 02:06:34.399534
O009497,C00098,P0060,4,207.02,828.08,Cash,Completed,2026-02-10 00:55:34.666414,2026-02-16 00:55:34.666414
O009498,C00146,P0015,1,477.3,477.3,Card,Completed,2025-11-07 18:26:03.937140,2025-11-08 18:26:03.937140
O009499,C00511,P0068,4,394.55,1578.2,Cash,Cancelled,2025-07-20 02:25:38.064527,2025-07-25 02:25:38.064527
O009500,C00790,P0073,3,70.24,210.72,Cash,Pending,2025-11-09 16:10:46.254815,2025-11-18 16:10:46.254815
O009501,C00058,P0099,1,330.08,330.08,Card,Cancelled,2025-12-04 07:47:31.253755,2025-12-10 07:47:31.253755
O009502,C00129,P0042,2,394.32,788.64,Cash,Completed,2026-04-01 03:33:16.070241,2026-04-10 03:33:16.070241
O009503,C00896,P0084,4,276.44,1105.76,Card,Cancelled,2026-05-19 11:01:45.385848,2026-05-23 11:01:45.385848
O009504,C00717,P0001,3,419.55,1258.65,UPI,Pending,2026-03-23 04:32:48.615277,2026-03-27 04:32:48.615277
O009505,C00613,P0027,2,340.42,680.84,UPI,Cancelled,2025-12-01 06:35:40.564447,2025-12-10 06:35:40.564447
O009506,C00590,P0088,2,444.61,889.22,UPI,Cancelled,2025-12-22 00:39:01.225404,2025-12-30 00:39:01.225404
O009507,C00863,P0050,2,294.36,588.72,UPI,Cancelled,2025-11-11 22:22:00.225581,2025-11-14 22:22:00.225581
O009508,C00693,P0079,4,154.31,617.24,Card,Completed,2025-08-15 09:02:02.528984,2025-08-21 09:02:02.528984
O009509,C00079,P0096,3,437.44,1312.32,Cash,Pending,2025-08-19 01:18:19.955878,2025-08-22 01:18:19.955878
O009510,C00778,P0027,5,340.42,1702.1,Card,Cancelled,2025-08-12 14:02:45.439083,2025-08-20 14:02:45.439083
O009511,C00027,P0057,3,197.38,592.14,Cash,Completed,2026-03-24 19:37:57.073405,2026-04-01 19:37:57.073405
O009512,C00751,P0013,3,313.51,940.53,UPI,Cancelled,2025-10-06 01:19:26.602445,2025-10-11 01:19:26.602445
O009513,C00624,P0035,1,373.86,373.86,Cash,Cancelled,2025-12-13 09:41:56.151493,2025-12-23 09:41:56.151493
O009514,C00385,P0085,3,267.63,802.89,Cash,Cancelled,2026-06-25 09:13:10.335742,2026-07-01 09:13:10.335742
O009515,C00995,P0098,4,56.28,225.12,Cash,Pending,2025-12-31 14:41:06.409383,2026-01-03 14:41:06.409383
O009516,C00686,P0026,5,131.39,656.95,Card,Cancelled,2026-02-09 02:08:49.980805,2026-02-14 02:08:49.980805
O009517,C00971,P0092,2,50.16,100.32,UPI,Cancelled,2025-11-15 20:14:45.921662,2025-11-23 20:14:45.921662
O009518,C00077,P0046,4,481.63,1926.52,Cash,Cancelled,2026-06-27 00:54:10.190044,2026-07-01 00:54:10.190044
O009519,C00424,P0068,3,394.55,1183.65,Cash,Pending,2026-06-06 10:32:32.524055,2026-06-07 10:32:32.524055
O009520,C00061,P0042,1,394.32,394.32,Card,Pending,2026-03-02 19:18:54.643111,2026-03-11 19:18:54.643111
O009521,C00091,P0083,1,37.51,37.51,Card,Completed,2026-06-12 12:11:23.953182,2026-06-13 12:11:23.953182
O009522,C00669,P0069,4,107.54,430.16,Card,Completed,2026-02-26 09:34:44.387282,2026-03-06 09:34:44.387282
O009523,C00489,P0046,5,481.63,2408.15,UPI,Pending,2025-10-22 09:37:58.515419,2025-10-24 09:37:58.515419
O009524,C00849,P0095,3,168.17,504.51,UPI,Completed,2026-01-14 11:05:25.708757,2026-01-21 11:05:25.708757
O009525,C00635,P0053,4,114.58,458.32,Cash,Pending,2025-11-15 11:43:26.462564,2025-11-23 11:43:26.462564
O009526,C00816,P0002,1,226.04,226.04,Card,Cancelled,2026-02-08 01:34:57.523601,2026-02-14 01:34:57.523601
O009527,C00277,P0031,3,122.42,367.26,Card,Completed,2026-02-02 21:29:46.728333,2026-02-03 21:29:46.728333
O009528,C00190,P0051,3,339.04,1017.12,UPI,Pending,2026-04-02 20:54:51.946398,2026-04-08 20:54:51.946398
O009529,C00712,P0039,4,395.36,1581.44,UPI,Cancelled,2025-09-05 02:53:41.662443,2025-09-11 02:53:41.662443
O009530,C00867,P0099,4,330.08,1320.32,Cash,Pending,2025-08-24 02:57:12.444276,2025-08-30 02:57:12.444276
O009531,C00904,P0025,2,119.93,239.86,Cash,Pending,2025-07-15 11:52:44.572991,2025-07-25 11:52:44.572991
O009532,C00492,P0039,1,395.36,395.36,UPI,Completed,2025-07-31 14:57:02.078042,2025-08-01 14:57:02.078042
O009533,C00444,P0067,3,30.04,90.12,Card,Cancelled,2025-09-13 09:54:19.561027,2025-09-23 09:54:19.561027
O009534,C00156,P0031,2,122.42,244.84,Cash,Pending,2026-03-13 21:26:53.483883,2026-03-14 21:26:53.483883
O009535,C00913,P0055,2,473.4,946.8,UPI,Cancelled,2026-05-24 03:02:19.313519,2026-05-26 03:02:19.313519
O009536,C00497,P0082,1,450.14,450.14,Card,Pending,2025-12-04 19:48:04.660638,2025-12-11 19:48:04.660638
O009537,C00974,P0043,2,253.39,506.78,Card,Completed,2026-01-29 09:27:36.811003,2026-02-06 09:27:36.811003
O009538,C00330,P0027,3,340.42,1021.26,Cash,Cancelled,2025-08-25 14:58:04.016647,2025-08-28 14:58:04.016647
O009539,C00001,P0063,5,490.56,2452.8,Cash,Pending,2026-04-24 02:28:05.912469,2026-04-26 02:28:05.912469
O009540,C00153,P0075,2,67.75,135.5,Cash,Cancelled,2025-08-12 04:40:08.444075,2025-08-13 04:40:08.444075
O009541,C00387,P0015,3,477.3,1431.9,UPI,Completed,2025-08-03 20:01:39.393709,2025-08-04 20:01:39.393709
O009542,C00880,P0007,4,494.26,1977.04,Card,Pending,2025-12-02 19:05:22.053304,2025-12-09 19:05:22.053304
O009543,C00619,P0007,2,494.26,988.52,UPI,Completed,2026-02-01 01:47:07.843122,2026-02-08 01:47:07.843122
O009544,C00340,P0074,1,165.27,165.27,Card,Completed,2025-09-09 09:30:03.685637,2025-09-14 09:30:03.685637
O009545,C00472,P0085,5,267.63,1338.15,UPI,Cancelled,2025-11-14 06:56:52.435142,2025-11-22 06:56:52.435142
O009546,C00442,P0087,2,361.82,723.64,Cash,Cancelled,2026-03-07 00:47:17.285904,2026-03-09 00:47:17.285904
O009547,C00292,P0053,4,114.58,458.32,Cash,Cancelled,2025-09-18 01:35:11.354070,2025-09-19 01:35:11.354070
O009548,C00397,P0087,1,361.82,361.82,UPI,Pending,2025-07-30 04:18:30.820108,2025-08-08 04:18:30.820108
